member_id,settlement_liquidity_need_usd,available_qualified_liquid_resources_usd,repo_rollover_need_usd,incremental_funding_cost_usd,member_concentration_ratio,excluded_section16_additional_collateral_demand_usd,excluded_section16_composite_outflow_usd,additional_haircut_requirement_usd,excluded_section17_aqlr_reduction_usd,treasury_liquidation_loss_usd,settlement_fail_requirement_usd,excluded_section18_funding_shock_usd,excluded_section18_composite_outflow_usd,concentration_base_usd,concentration_excess_ratio,concentration_adjustment_usd,pre_buffer_stressed_liquidity_requirement_usd,operational_liquidity_buffer_usd,stressed_liquidity_requirement_usd,liquidity_coverage_ratio,liquidity_headroom_usd,liquidity_shortfall_usd,lcr_status,section16_composite_identity_difference_usd,section18_composite_identity_difference_usd,double_count_control_pass,excluded_overlapping_candidate_amount_usd,scenario_name,severity_rank,funding_scenario_name,haircut_scenario_name,treasury_scenario_name,settlement_fail_scenario_name,concentration_threshold,concentration_multiplier,operational_liquidity_buffer_rate,lcr_minimum_ratio,model_version,value_class,actual_ficc_participant,participant_level_inference,scenario_label,scenario_family,scenario_severity,display_order,hypothetical_value_class
SYN-MBR-0040,20556787423.82752,22962330417.93186,3368851426.9403205,454528.46323741967,0.2604829424513456,478604700.31196535,3847910655.715523,328572933.83981824,17177797.238365,125878446.43875964,3334591333.6162596,1923955327.8577614,5258546661.474021,23891378757.44378,0.0,0.0,27715136093.12591,554302721.8625182,28269438814.98843,0.8122669349119607,-5307108397.056568,5307108397.056568,BREACH,-4.76837158203125e-07,0.0,True,2419737825.408092,moderate_stress,1,moderate_stress,moderate_stress,moderate_stress,moderate_stress,0.35,0.1,0.02,1.0,section-21-v1,synthetic,False,False,Moderate stress,broad_market,moderate,1,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0041,12950085858.467745,19834120222.86173,2250227592.5777783,323465.6796260958,0.2431412077983898,324967966.6542448,2575519024.911649,241007580.43874183,16481046.8211025,131408067.90955916,2790919726.611156,1287759512.4558246,4078679239.066981,15741005585.078901,0.0,0.0,18363972291.684605,367279445.8336921,18731251737.518295,1.0588785256211368,1102868485.3434334,0.0,PASS,0.0,2.384185791015625e-07,True,1629208525.931172,moderate_stress,1,moderate_stress,moderate_stress,moderate_stress,moderate_stress,0.35,0.1,0.02,1.0,section-21-v1,synthetic,False,False,Moderate stress,broad_market,moderate,1,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0042,15663697169.426891,17941700328.971954,3031697123.8998575,358273.10591873556,0.33855931127229066,404893263.986371,3436948660.992147,274441702.24835247,17513293.973089997,126112154.9126675,2739249147.0174656,1718474330.4960735,4457723477.513539,18402946316.44436,0.0,0.0,21835555570.611153,436711111.41222304,22272266682.023376,0.8055623877498399,-4330566353.051422,4330566353.051422,BREACH,-2.980232238769531e-07,2.384185791015625e-07,True,2140880888.4555345,moderate_stress,1,moderate_stress,moderate_stress,moderate_stress,moderate_stress,0.35,0.1,0.02,1.0,section-21-v1,synthetic,False,False,Moderate stress,broad_market,moderate,1,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0043,25092965439.50126,36743787081.90648,3973492117.78361,515551.53754125553,0.27552578519681936,556430428.119374,4530438097.440525,403560699.4239178,20766099.657987498,169902704.5868858,3380320226.8421397,2265219048.7202625,5645539275.562402,28473285666.3434,0.0,0.0,33020756739.675358,660415134.7935072,33681171874.468864,1.0909295917271558,3062615207.4376144,0.0,PASS,-1.1920928955078125e-07,-4.76837158203125e-07,True,2842415576.4976244,moderate_stress,1,moderate_stress,moderate_stress,moderate_stress,moderate_stress,0.35,0.1,0.02,1.0,section-21-v1,synthetic,False,False,Moderate stress,broad_market,moderate,1,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0044,168262174017.0547,308181623027.815,28277055151.004784,3939557.4549911297,0.26566615766375956,4028327437.108524,32309322145.568295,2855035076.9597216,154482497.911465,1266854484.6703482,32050180077.356716,16154661072.78415,48204841150.14087,200312354094.4114,0.0,0.0,232715238364.50125,4654304767.290025,237369543131.7913,1.2983199906851897,70812079896.02371,0.0,PASS,-4.291534423828125e-06,3.814697265625e-06,True,20337471007.80414,moderate_stress,1,moderate_stress,moderate_stress,moderate_stress,moderate_stress,0.35,0.1,0.02,1.0,section-21-v1,synthetic,False,False,Moderate stress,broad_market,moderate,1,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0045,32588093202.872517,28997219975.458717,5695319983.163429,775216.3045392709,0.2690440074811175,806674305.4708216,6502769504.93879,561561227.1854303,32425458.5642325,247422202.42236498,5279175635.369816,3251384752.469395,8530560387.8392105,37867268838.24233,0.0,0.0,44372347467.3181,887446949.346362,45259794416.66446,0.6406838641048282,-16262574441.205742,16262574441.205742,BREACH,1.1920928955078125e-07,-4.76837158203125e-07,True,4090484516.5044494,moderate_stress,1,moderate_stress,moderate_stress,moderate_stress,moderate_stress,0.35,0.1,0.02,1.0,section-21-v1,synthetic,False,False,Moderate stress,broad_market,moderate,1,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0046,59669776303.86548,100264545076.87358,9122932611.019817,1222571.6938448355,0.27023051814640947,1287951937.4643164,10412107120.17798,899729782.4253795,50387060.367005,385815384.43415076,9939006083.987791,5206053560.08899,15145059644.07678,69608782387.85327,0.0,0.0,80018482737.42648,1600369654.7485297,81618852392.17502,1.2284483564545459,18645692684.698563,0.0,PASS,1.9073486328125e-06,-9.5367431640625e-07,True,6544392557.920312,moderate_stress,1,moderate_stress,moderate_stress,moderate_stress,moderate_stress,0.35,0.1,0.02,1.0,section-21-v1,synthetic,False,False,Moderate stress,broad_market,moderate,1,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0047,67671110299.97056,97833540582.7385,11736187818.089329,1530027.6865390497,0.2915350084787377,1631144715.8829443,13368862561.658812,1095439022.6813517,61750447.682495,459293373.7901171,12639642717.232565,6684431280.829406,19324073998.06197,80310753017.20312,0.0,0.0,93603203259.45045,1872064065.1890092,95475267324.63947,1.0247003577385159,2358273258.0990295,0.0,PASS,-4.76837158203125e-07,-9.5367431640625e-07,True,8377326444.394845,moderate_stress,1,moderate_stress,moderate_stress,moderate_stress,moderate_stress,0.35,0.1,0.02,1.0,section-21-v1,synthetic,False,False,Moderate stress,broad_market,moderate,1,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0048,26801661099.536205,35327193721.53835,4229908452.7988973,596750.8178157549,0.241119733393087,608867698.9113256,4839372902.528038,448544092.36949813,22328151.91303,177794932.1997445,5091116513.1984005,2419686451.264019,7510802964.4624195,31892777612.734604,0.0,0.0,36749621840.92056,734992436.8184112,37484614277.738976,0.9424451712317111,-2157420556.2006226,2157420556.2006226,BREACH,-5.960464477539062e-07,0.0,True,3050882302.0883746,moderate_stress,1,moderate_stress,moderate_stress,moderate_stress,moderate_stress,0.35,0.1,0.02,1.0,section-21-v1,synthetic,False,False,Moderate stress,broad_market,moderate,1,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0001,18858809027.69864,27146854021.072403,7172038454.883167,281256.4099954185,0.31313937116218,1148227496.704339,8320547207.997499,1095895751.076717,56575079.36407274,251646556.8005371,7486828081.45977,6240410405.998125,13727238487.457895,26345637109.15841,0.06313937116217999,415861739.98481387,35281360868.313644,1764068043.4156823,37045428911.729324,0.7327990205149755,-9898574890.656921,9898574890.656921,BREACH,-2.1457672119140625e-06,0.0,True,7445212982.066537,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0002,55686674465.80817,50488291294.855255,20405348105.061264,800209.7296102461,0.293314313445164,3085638180.964593,23491786495.755463,2947152172.7535214,121824111.70069782,553702249.7009022,19058595629.791756,17618839871.8166,36677435501.60835,74745270095.59991,0.04331431344516401,809385014.3660647,99461657847.21127,4973082892.360564,104434740739.57184,0.48344344934754563,-53946449444.71658,53946449444.71658,BREACH,-4.76837158203125e-06,-3.814697265625e-06,True,20826302164.48189,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0003,27151181408.92816,31252301950.259502,10017220772.664465,392832.18716331234,0.2573079708206423,1511146359.9471123,11528759964.79874,1447743602.1325207,67046306.14148959,334411302.8950887,9771186045.66058,8646569973.599056,18417756019.259636,36922367454.588745,0.007307970820642273,67456895.99679162,48789592860.464775,2439479643.0232387,51229072503.488014,0.6100501223818104,-19976770553.22851,19976770553.22851,BREACH,-2.384185791015625e-07,0.0,True,10224762639.687658,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0004,34647571395.1913,41457312552.14155,12721462996.291046,498880.9018153354,0.2510355218707167,2000000951.7059433,14721962828.898806,1764576581.0332408,76246734.1946461,360946536.33999103,12944724858.858143,11041472121.674105,23986196980.532246,47592296254.04944,0.0010355218707167047,12320715.912174223,62452101964.52771,3122605098.2263856,65574707062.7541,0.6322149866787429,-24117394510.61255,24117394510.61255,BREACH,7.152557373046875e-07,-1.9073486328125e-06,True,13117719807.574696,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0005,31915827839.295277,56249395326.243454,11728347688.475044,459935.20346960955,0.3018129863575002,1795141105.1604486,13523948728.83896,1765133167.4711294,111611340.88270709,514192304.3448862,12937199426.817896,10142961546.629221,23080160973.447117,44853027266.113174,0.0518129863575002,580992322.4579266,59442152684.06563,2972107634.2032814,62414260318.268906,0.9012266594110229,-6164864992.025452,6164864992.025452,BREACH,-1.6689300537109375e-06,0.0,True,12049713992.672377,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0006,49756352913.10942,55209210371.3362,17701437865.984005,694174.0339601574,0.30974807622489625,2709627404.614514,20411759444.63248,2539407306.183674,116780438.80797729,480002878.06435144,18664656921.40991,15308819583.47436,33973476504.884266,68421009834.51933,0.05974807622489625,1022005927.7443093,90164557986.52963,4508227899.326482,94672785885.85611,0.5831581890692447,-39463575514.51991,39463575514.51991,BREACH,1.430511474609375e-06,-1.9073486328125e-06,True,18135227426.89685,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0007,49007215187.84354,55113693908.5898,18982449170.503746,744409.7713923038,0.2854548782912785,2960594074.7733297,21943787655.04847,2778750865.868082,130781398.65557039,611805857.7001202,22311914620.37076,16457840741.286352,38769755361.65712,71319129808.2143,0.035454878291278524,632152766.797533,94325032878.85516,4716251643.942759,99041284522.79793,0.5564719215238307,-43927590614.20813,43927590614.20813,BREACH,1.430511474609375e-06,5.7220458984375e-06,True,19549216214.715252,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0008,11854684627.409325,23153845907.247063,4658374776.640987,182681.36378984273,0.2793784356656723,743830810.9294273,5402388268.934205,662946844.5308058,43001433.6148957,193681619.53718904,5997949573.550435,4051791201.7006536,10049740775.25109,17852634200.95976,0.029378435665672276,131120616.33391921,23498940739.36645,1174947036.9683225,24673887776.334774,0.9383947157875293,-1520041869.0877113,1520041869.0877113,BREACH,5.960464477539062e-07,4.76837158203125e-07,True,4838623446.244977,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0009,37420687572.08649,47288999137.49504,13612679648.883223,533830.5744660088,0.285403166638031,2033088161.8024309,15646301641.260118,2055055933.872915,110721613.03626852,540444328.9118043,14960890575.578413,11734726230.94509,26695616806.523502,52381578147.6649,0.035403166638031,463618434.98120594,69053910324.88852,3452695516.2444263,72506605841.13295,0.6522026315934378,-25217606703.63791,25217606703.63791,BREACH,-9.5367431640625e-07,0.0,True,13878536005.783789,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0010,27452830917.97726,35216448139.00227,10361904672.99325,406349.2028624806,0.26133573787190656,1501107128.4014304,11863418150.597542,1495786568.6087344,75932104.80256763,374987283.86851186,11475705260.95641,8897563612.948156,20373268873.904568,38928536178.93367,0.01133573787190656,110320920.46535577,51271941974.072395,2563597098.70362,53835539072.77602,0.6541487044718906,-18619090933.773743,18619090933.773743,BREACH,-9.5367431640625e-07,1.9073486328125e-06,True,10474602846.152155,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0011,60735734239.45619,75242847988.50183,24573208118.99068,963655.2203525758,0.2977758440804922,4050242377.5183973,28624414151.729424,3600026124.882091,218475435.00372526,989853995.5466828,24453695499.105347,21468310613.797066,45922006112.90241,85189429738.56154,0.04777584408049218,1017499228.1238899,115370980861.32523,5768549043.066261,121139529904.39148,0.6211254744664002,-45896681915.88965,45896681915.88965,BREACH,-7.152557373046875e-06,0.0,True,25737028426.31919,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0012,144292010968.214,212367652625.22192,57575577449.628296,2257865.7823383645,0.2660186781845312,8874322253.450953,66452157568.86159,8112270862.396238,540134857.8353616,2552620930.2276363,79070784833.65941,49839118176.646194,128909903010.3056,223362795801.8734,0.016018678184531177,894494186.0868404,292500017095.99475,14625000854.799738,307125017950.7945,0.6914697280025753,-94757365325.57257,94757365325.57257,BREACH,0.0,0.0,True,59253575287.93251,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0013,52803412307.27307,98583293681.45982,19735183488.94332,773928.7642722873,0.2779980045983231,3034354265.861028,22770311683.568626,3043605275.2494707,177642930.50294557,863003488.8525997,24911947581.500103,17077733762.676468,41989681344.176575,77715359888.77318,0.02799800459832308,543968750.8815511,101901894821.46439,5095094741.073219,106996989562.5376,0.9213651158272996,-8413695881.077774,8413695881.077774,BREACH,4.76837158203125e-06,3.814697265625e-06,True,20289730959.04044,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0014,18905679729.392178,27563413705.90542,7506843327.075174,294386.01282647735,0.27904545310817064,1202103092.0766,8709240805.1646,1088898109.3777297,68634863.21884684,317585415.19509757,8787664588.78951,6531930603.873451,15319595192.662962,27693344318.181686,0.029045453108170638,201091433.45054248,36808056989.29307,1840402849.4646535,38648459838.75772,0.7131827198522431,-11085046132.852303,11085046132.852303,BREACH,-4.76837158203125e-07,0.0,True,7802668559.168899,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0015,16748938730.153816,24224007964.745144,6484792437.697194,254305.58579204686,0.24332795831642118,994841174.7588252,7479887918.041812,876458927.7661511,54350895.812934995,249514775.25637475,7947001113.08808,5609915938.531359,13556917051.619438,24695939843.241898,0.0,0.0,32306960289.54741,1615348014.4773705,33922308304.02478,0.7141025825141456,-9698300339.279636,9698300339.279636,BREACH,5.960464477539062e-07,-9.5367431640625e-07,True,6659108009.103119,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0016,27198692761.82988,34634721035.148605,10218619428.55429,400730.1736687958,0.2562474183718598,1690026558.762858,11909046717.490816,1449954727.7459638,69733742.72587213,339390559.9266674,10776389799.824627,8931785038.118113,19708174837.94274,37975082561.65451,0.006247418371859825,59311557.11714352,50042759565.17224,2502137978.258612,52544897543.430855,0.6591452767896514,-17910176508.28225,17910176508.28225,BREACH,-1.430511474609375e-06,1.9073486328125e-06,True,10691545339.606842,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0017,16925605514.598438,18547989416.68169,6590178762.185116,258438.38283078905,0.28550394225742814,1084432852.5867383,7674870053.154685,900341311.278062,50106794.45942505,198752443.83802778,8323174501.82575,5756152539.866014,14079327041.691763,25248780016.424187,0.035503942257428145,224107806.9434075,33162418779.051632,1658120938.9525816,34820539718.00421,0.5326738059459578,-16272550301.322521,16272550301.322521,BREACH,0.0,-9.5367431640625e-07,True,6890692186.912177,severe_stress,1,severe_stress,severe_stress,severe_stress,severe_stress,0.25,0.25,0.05,1.0,section-21-v1,synthetic,False,False,Severe stress,broad_market,severe,2,hypothetical_assumptions_on_synthetic_members
